open,high,low,close,volume,time,oi,time_str
25057.55078125,25066.849609375,25057.55078125,25066.69921875,0,2024-10-09 09:15:00,0,2024-10-09T09:15:00+05:30
25068.69921875,25077.69921875,25061.75,25072.55078125,0,2024-10-09 09:15:05,0,2024-10-09T09:15:05+05:30
25071.80078125,25071.80078125,25052.80078125,25056.0,0,2024-10-09 09:15:10,0,2024-10-09T09:15:10+05:30
25052.94921875,25054.44921875,25049.0,25050.44921875,0,2024-10-09 09:15:15,0,2024-10-09T09:15:15+05:30
25054.69921875,25057.900390625,25049.0,25050.94921875,0,2024-10-09 09:15:20,0,2024-10-09T09:15:20+05:30
25054.55078125,25064.5,25052.05078125,25064.5,0,2024-10-09 09:15:25,0,2024-10-09T09:15:25+05:30
25060.900390625,25064.400390625,25055.349609375,25059.599609375,0,2024-10-09 09:15:30,0,2024-10-09T09:15:30+05:30
25060.349609375,25062.400390625,25055.349609375,25057.650390625,0,2024-10-09 09:15:35,0,2024-10-09T09:15:35+05:30
25054.75,25059.75,25054.599609375,25055.900390625,0,2024-10-09 09:15:40,0,2024-10-09T09:15:40+05:30
25060.150390625,25061.30078125,25054.349609375,25056.19921875,0,2024-10-09 09:15:45,0,2024-10-09T09:15:45+05:30
25056.25,25060.5,25054.19921875,25058.599609375,0,2024-10-09 09:15:50,0,2024-10-09T09:15:50+05:30
25058.0,25065.55078125,25058.0,25064.80078125,0,2024-10-09 09:15:55,0,2024-10-09T09:15:55+05:30
25067.849609375,25073.900390625,25065.69921875,25070.55078125,0,2024-10-09 09:16:00,0,2024-10-09T09:16:00+05:30
25072.05078125,25073.849609375,25064.05078125,25066.849609375,0,2024-10-09 09:16:05,0,2024-10-09T09:16:05+05:30
25069.150390625,25069.150390625,25063.599609375,25063.599609375,0,2024-10-09 09:16:10,0,2024-10-09T09:16:10+05:30
25057.650390625,25063.349609375,25057.650390625,25063.349609375,0,2024-10-09 09:16:15,0,2024-10-09T09:16:15+05:30
25063.55078125,25065.19921875,25057.900390625,25058.25,0,2024-10-09 09:16:20,0,2024-10-09T09:16:20+05:30
25056.599609375,25066.19921875,25056.599609375,25066.19921875,0,2024-10-09 09:16:25,0,2024-10-09T09:16:25+05:30
25067.30078125,25067.30078125,25059.69921875,25060.55078125,0,2024-10-09 09:16:30,0,2024-10-09T09:16:30+05:30
25062.349609375,25065.0,25061.30078125,25062.349609375,0,2024-10-09 09:16:35,0,2024-10-09T09:16:35+05:30
25062.400390625,25067.19921875,25061.099609375,25064.849609375,0,2024-10-09 09:16:40,0,2024-10-09T09:16:40+05:30
25066.30078125,25068.349609375,25063.25,25063.94921875,0,2024-10-09 09:16:45,0,2024-10-09T09:16:45+05:30
25069.19921875,25069.19921875,25063.94921875,25065.55078125,0,2024-10-09 09:16:50,0,2024-10-09T09:16:50+05:30
25062.55078125,25072.150390625,25062.55078125,25070.099609375,0,2024-10-09 09:16:55,0,2024-10-09T09:16:55+05:30
25065.650390625,25070.75,25065.650390625,25069.599609375,0,2024-10-09 09:17:00,0,2024-10-09T09:17:00+05:30
25070.5,25070.94921875,25064.05078125,25068.150390625,0,2024-10-09 09:17:05,0,2024-10-09T09:17:05+05:30
25067.900390625,25067.900390625,25060.0,25062.25,0,2024-10-09 09:17:10,0,2024-10-09T09:17:10+05:30
25062.94921875,25066.849609375,25062.94921875,25066.849609375,0,2024-10-09 09:17:15,0,2024-10-09T09:17:15+05:30
25067.849609375,25068.75,25060.25,25060.25,0,2024-10-09 09:17:20,0,2024-10-09T09:17:20+05:30
25062.0,25067.80078125,25061.44921875,25064.55078125,0,2024-10-09 09:17:25,0,2024-10-09T09:17:25+05:30
25066.25,25067.849609375,25065.849609375,25067.849609375,0,2024-10-09 09:17:30,0,2024-10-09T09:17:30+05:30
25067.150390625,25069.900390625,25061.44921875,25064.900390625,0,2024-10-09 09:17:35,0,2024-10-09T09:17:35+05:30
25065.05078125,25066.69921875,25063.900390625,25066.69921875,0,2024-10-09 09:17:40,0,2024-10-09T09:17:40+05:30
25067.44921875,25067.44921875,25064.099609375,25064.849609375,0,2024-10-09 09:17:45,0,2024-10-09T09:17:45+05:30
25065.900390625,25068.900390625,25062.0,25064.19921875,0,2024-10-09 09:17:50,0,2024-10-09T09:17:50+05:30
25066.30078125,25067.05078125,25059.44921875,25062.55078125,0,2024-10-09 09:17:55,0,2024-10-09T09:17:55+05:30
25061.650390625,25062.30078125,25058.44921875,25060.5,0,2024-10-09 09:18:00,0,2024-10-09T09:18:00+05:30
25060.44921875,25063.349609375,25059.099609375,25062.099609375,0,2024-10-09 09:18:05,0,2024-10-09T09:18:05+05:30
25060.599609375,25061.349609375,25057.30078125,25057.94921875,0,2024-10-09 09:18:10,0,2024-10-09T09:18:10+05:30
25056.349609375,25058.400390625,25052.400390625,25052.400390625,0,2024-10-09 09:18:15,0,2024-10-09T09:18:15+05:30
25055.099609375,25060.650390625,25053.30078125,25060.650390625,0,2024-10-09 09:18:20,0,2024-10-09T09:18:20+05:30
25057.94921875,25061.30078125,25054.900390625,25059.30078125,0,2024-10-09 09:18:25,0,2024-10-09T09:18:25+05:30
25061.150390625,25064.25,25060.75,25063.25,0,2024-10-09 09:18:30,0,2024-10-09T09:18:30+05:30
25061.349609375,25066.75,25060.69921875,25066.75,0,2024-10-09 09:18:35,0,2024-10-09T09:18:35+05:30
25067.75,25067.75,25063.44921875,25063.75,0,2024-10-09 09:18:40,0,2024-10-09T09:18:40+05:30
25066.05078125,25069.099609375,25064.44921875,25065.94921875,0,2024-10-09 09:18:45,0,2024-10-09T09:18:45+05:30
25066.599609375,25066.599609375,25062.650390625,25062.650390625,0,2024-10-09 09:18:50,0,2024-10-09T09:18:50+05:30
25061.650390625,25063.900390625,25054.150390625,25054.150390625,0,2024-10-09 09:18:55,0,2024-10-09T09:18:55+05:30
25058.69921875,25058.849609375,25053.0,25053.0,0,2024-10-09 09:19:00,0,2024-10-09T09:19:00+05:30
25052.349609375,25060.19921875,25052.349609375,25060.05078125,0,2024-10-09 09:19:05,0,2024-10-09T09:19:05+05:30
25059.19921875,25061.94921875,25059.19921875,25060.55078125,0,2024-10-09 09:19:10,0,2024-10-09T09:19:10+05:30
25061.849609375,25063.05078125,25054.69921875,25054.69921875,0,2024-10-09 09:19:15,0,2024-10-09T09:19:15+05:30
25055.0,25057.80078125,25055.0,25057.349609375,0,2024-10-09 09:19:20,0,2024-10-09T09:19:20+05:30
25056.900390625,25056.900390625,25048.19921875,25050.94921875,0,2024-10-09 09:19:25,0,2024-10-09T09:19:25+05:30
25051.69921875,25056.25,25051.69921875,25056.25,0,2024-10-09 09:19:30,0,2024-10-09T09:19:30+05:30
25055.849609375,25060.80078125,25055.849609375,25059.55078125,0,2024-10-09 09:19:35,0,2024-10-09T09:19:35+05:30
25058.44921875,25060.30078125,25056.80078125,25059.5,0,2024-10-09 09:19:40,0,2024-10-09T09:19:40+05:30
25057.94921875,25057.94921875,25052.44921875,25054.25,0,2024-10-09 09:19:45,0,2024-10-09T09:19:45+05:30
25054.650390625,25058.150390625,25054.650390625,25057.650390625,0,2024-10-09 09:19:50,0,2024-10-09T09:19:50+05:30
25058.900390625,25060.099609375,25056.30078125,25056.30078125,0,2024-10-09 09:19:55,0,2024-10-09T09:19:55+05:30
25056.099609375,25056.099609375,25048.55078125,25053.849609375,0,2024-10-09 09:20:00,0,2024-10-09T09:20:00+05:30
25053.30078125,25053.69921875,25050.55078125,25051.099609375,0,2024-10-09 09:20:05,0,2024-10-09T09:20:05+05:30
25048.94921875,25051.94921875,25047.900390625,25050.400390625,0,2024-10-09 09:20:10,0,2024-10-09T09:20:10+05:30
25051.0,25051.0,25043.400390625,25043.400390625,0,2024-10-09 09:20:15,0,2024-10-09T09:20:15+05:30
25042.44921875,25047.400390625,25042.25,25047.400390625,0,2024-10-09 09:20:20,0,2024-10-09T09:20:20+05:30
25046.25,25054.900390625,25046.25,25053.05078125,0,2024-10-09 09:20:25,0,2024-10-09T09:20:25+05:30
25053.349609375,25055.94921875,25050.599609375,25050.75,0,2024-10-09 09:20:30,0,2024-10-09T09:20:30+05:30
25051.44921875,25055.349609375,25051.44921875,25055.19921875,0,2024-10-09 09:20:35,0,2024-10-09T09:20:35+05:30
25054.849609375,25060.849609375,25054.849609375,25060.19921875,0,2024-10-09 09:20:40,0,2024-10-09T09:20:40+05:30
25057.650390625,25060.30078125,25057.30078125,25059.94921875,0,2024-10-09 09:20:45,0,2024-10-09T09:20:45+05:30
25057.80078125,25058.44921875,25055.44921875,25058.44921875,0,2024-10-09 09:20:50,0,2024-10-09T09:20:50+05:30
25059.69921875,25062.900390625,25056.349609375,25059.69921875,0,2024-10-09 09:20:55,0,2024-10-09T09:20:55+05:30
25060.0,25063.94921875,25059.650390625,25063.400390625,0,2024-10-09 09:21:00,0,2024-10-09T09:21:00+05:30
25064.650390625,25068.05078125,25061.69921875,25063.349609375,0,2024-10-09 09:21:05,0,2024-10-09T09:21:05+05:30
25064.849609375,25066.5,25064.150390625,25066.400390625,0,2024-10-09 09:21:10,0,2024-10-09T09:21:10+05:30
25066.19921875,25067.44921875,25064.099609375,25067.25,0,2024-10-09 09:21:15,0,2024-10-09T09:21:15+05:30
25066.25,25067.75,25062.80078125,25062.80078125,0,2024-10-09 09:21:20,0,2024-10-09T09:21:20+05:30
25062.5,25063.150390625,25059.349609375,25060.650390625,0,2024-10-09 09:21:25,0,2024-10-09T09:21:25+05:30
25060.80078125,25062.69921875,25055.55078125,25058.69921875,0,2024-10-09 09:21:30,0,2024-10-09T09:21:30+05:30
25059.650390625,25062.400390625,25058.349609375,25058.349609375,0,2024-10-09 09:21:35,0,2024-10-09T09:21:35+05:30
25059.0,25059.0,25055.0,25058.650390625,0,2024-10-09 09:21:40,0,2024-10-09T09:21:40+05:30
25058.349609375,25060.30078125,25058.0,25060.30078125,0,2024-10-09 09:21:45,0,2024-10-09T09:21:45+05:30
25060.599609375,25060.599609375,25058.400390625,25058.94921875,0,2024-10-09 09:21:50,0,2024-10-09T09:21:50+05:30
25058.69921875,25062.400390625,25058.69921875,25061.30078125,0,2024-10-09 09:21:55,0,2024-10-09T09:21:55+05:30
25059.05078125,25059.05078125,25054.30078125,25057.25,0,2024-10-09 09:22:00,0,2024-10-09T09:22:00+05:30
25056.69921875,25056.69921875,25050.25,25053.150390625,0,2024-10-09 09:22:05,0,2024-10-09T09:22:05+05:30
25051.150390625,25055.099609375,25050.150390625,25054.55078125,0,2024-10-09 09:22:10,0,2024-10-09T09:22:10+05:30
25055.69921875,25056.55078125,25052.19921875,25056.44921875,0,2024-10-09 09:22:15,0,2024-10-09T09:22:15+05:30
25057.5,25057.94921875,25055.94921875,25057.25,0,2024-10-09 09:22:20,0,2024-10-09T09:22:20+05:30
25057.75,25058.69921875,25056.400390625,25057.30078125,0,2024-10-09 09:22:25,0,2024-10-09T09:22:25+05:30
25058.05078125,25059.55078125,25056.80078125,25059.05078125,0,2024-10-09 09:22:30,0,2024-10-09T09:22:30+05:30
25058.25,25061.69921875,25058.25,25058.900390625,0,2024-10-09 09:22:35,0,2024-10-09T09:22:35+05:30
25059.44921875,25063.400390625,25059.150390625,25062.19921875,0,2024-10-09 09:22:40,0,2024-10-09T09:22:40+05:30
25061.900390625,25064.75,25061.900390625,25064.55078125,0,2024-10-09 09:22:45,0,2024-10-09T09:22:45+05:30
25063.94921875,25068.30078125,25063.44921875,25068.30078125,0,2024-10-09 09:22:50,0,2024-10-09T09:22:50+05:30
25068.099609375,25070.25,25068.099609375,25070.25,0,2024-10-09 09:22:55,0,2024-10-09T09:22:55+05:30
25070.05078125,25072.0,25069.5,25072.0,0,2024-10-09 09:23:00,0,2024-10-09T09:23:00+05:30
25071.099609375,25073.099609375,25070.30078125,25072.400390625,0,2024-10-09 09:23:05,0,2024-10-09T09:23:05+05:30
25071.94921875,25073.94921875,25069.0,25070.150390625,0,2024-10-09 09:23:10,0,2024-10-09T09:23:10+05:30
25070.19921875,25075.30078125,25070.19921875,25075.30078125,0,2024-10-09 09:23:15,0,2024-10-09T09:23:15+05:30
25075.05078125,25076.650390625,25069.599609375,25069.849609375,0,2024-10-09 09:23:20,0,2024-10-09T09:23:20+05:30
25071.80078125,25072.30078125,25068.69921875,25070.25,0,2024-10-09 09:23:25,0,2024-10-09T09:23:25+05:30
25068.5,25070.80078125,25065.30078125,25067.05078125,0,2024-10-09 09:23:30,0,2024-10-09T09:23:30+05:30
25067.19921875,25069.69921875,25066.349609375,25066.650390625,0,2024-10-09 09:23:35,0,2024-10-09T09:23:35+05:30
25067.849609375,25069.650390625,25067.400390625,25069.650390625,0,2024-10-09 09:23:40,0,2024-10-09T09:23:40+05:30
